timestamp_ns,sequence_number,price,quantity,buy_order_id,sell_order_id
157745482306,15842,10106,100,4319,4149
158007301094,15864,9994,500,4279,4328
158009159011,15868,9994,100,4280,4329
158009159011,15870,9994,100,4284,4329
158071886073,15874,10106,100,4330,4149
158135579320,15880,10106,100,4331,4149
158203915630,15888,10106,100,4332,4164
158203915630,15890,10106,100,4332,4195
158480198119,15916,9994,100,4305,4337
158480198119,15918,9994,200,4307,4337
158480198119,15920,9994,200,4313,4337
158504355016,15926,9994,100,4314,4339
158504355016,15928,9994,100,4320,4339
158755380969,15946,10106,100,4344,4259
158886760134,15958,10106,100,4349,4259
158975780783,15974,9994,200,4335,4353
159170603288,15994,9994,100,4351,4357
159170603288,15996,9994,400,4352,4357
159325889198,16004,9994,100,4352,4358
159325889198,16006,9994,100,4354,4358
159341781283,16010,9994,400,4354,4359
159341781283,16012,9994,100,4356,4359
159359252263,16018,10106,100,4361,4282
159488478039,16024,10106,200,4362,4282
159536257488,16038,10106,100,4367,4285
159687584751,16052,9993,200,2803,4371
160219868239,16072,10106,100,4375,4298
160241524227,16080,9993,200,3264,4376
160258213841,16088,9993,100,3331,4378
160339561920,16098,9993,100,3331,4381
160361786661,16102,9993,100,3484,4382
160474943764,16114,9993,500,3528,4383
160587394844,16128,10106,100,4385,4325
160670546022,16132,9993,100,3532,4386
160670546022,16134,9993,100,3586,4386
160694911449,16140,10106,400,4388,4325
160694911449,16142,10106,100,4388,4327
161007510481,16188,10106,100,4401,4338
161070956915,16192,10106,100,4402,4342
161142850014,16204,9993,200,3709,4406
161254387937,16216,10106,100,4411,4342
161296110063,16222,9993,200,3717,4413
161323493469,16226,9993,100,3717,4414
161425746673,16242,10106,100,4419,4343
161425746673,16244,10106,100,4419,4345
161425746673,16246,10106,300,4419,4346
161678797198,16270,9993,100,3758,4423
161699089988,16276,9993,100,3758,4425
161699089988,16278,9993,100,3773,4425
161986907084,16304,9993,100,3834,4430
162420288189,16354,10106,100,4442,4394
162475541924,16364,9993,100,3984,4444
162479760684,16370,10106,100,4445,4396
162984389468,16412,10106,100,4454,4424
162984389468,16414,10106,100,4454,4429
162996358652,16420,9993,100,4030,4456
162996358652,16422,9993,100,4060,4456
163001356073,16426,9993,100,4064,4457
163001356073,16428,9993,400,4083,4457
163114992810,16446,9993,100,4083,4464
163114992810,16448,9993,100,4101,4464
163114992810,16450,9993,100,4106,4464
163114992810,16452,9993,100,4114,4464
163114992810,16454,9993,200,4123,4464
163114992810,16456,9993,200,4133,4464
163114992810,16458,9993,100,4173,4464
163114992810,16460,9993,100,4179,4464
163117998645,16464,9993,100,4180,4465
163168004887,16470,9993,200,4180,4467
163177679035,16474,10106,100,4468,4432
163177679035,16476,10106,200,4468,4435
163177679035,16478,10106,200,4468,4436
163177679035,16480,10106,100,4468,4438
163177679035,16482,10106,100,4468,4441
163177679035,16484,10106,200,4468,4446
163177679035,16486,10106,100,4468,4449
163247393202,16498,10106,200,4471,4460
163256365724,16502,9993,100,4183,4472
163587552670,16528,9993,200,4246,4477
163599917778,16534,10107,100,4479,3344
163662098969,16538,10107,100,4480,3344
163747628586,16548,9993,100,4265,4483
163812023197,16554,9993,100,4273,4485
163922339077,16564,10107,500,4487,3534
163922339077,16566,10107,500,4487,3794
163947141184,16570,10107,100,4488,3983
163947141184,16572,10107,400,4488,4044
164074163086,16588,10107,100,4493,4158
164074163086,16590,10107,200,4493,4160
164074163086,16592,10107,200,4493,4212
164152323792,16600,10107,100,4496,4249
164152323792,16602,10107,100,4496,4257
164458166386,16616,10107,100,4498,4318
164505335585,16622,10107,100,4499,4318
164516600074,16626,9993,200,4363,4500
164516600074,16628,9993,200,4370,4500
164516600074,16630,9993,100,4373,4500
164644175195,16642,9993,200,4377,4503
164644175195,16644,9993,100,4379,4503
164644175195,16646,9993,100,4380,4503
164644175195,16648,9993,100,4384,4503
165001718446,16670,10107,100,4511,4368
165001718446,16672,10107,100,4511,4409
165236938787,16688,10107,100,4515,4443
165329779439,16704,9993,200,4395,4518
165575003933,16728,9993,100,4403,4524
165612613773,16736,9993,100,4404,4527
165612613773,16738,9993,200,4408,4527
165612613773,16740,9993,100,4410,4527
165612613773,16742,9993,200,4415,4527
165612613773,16744,9993,100,4418,4527
165612613773,16746,9993,100,4420,4527
165612613773,16748,9993,200,4421,4527
165630609136,16754,10107,200,4528,4504
165630609136,16756,10107,300,4528,4507
165636902357,16760,9993,200,4422,4529
165886017456,16784,9993,100,4433,4534
166253465761,16798,9993,200,4433,4540
166524677891,16814,9993,100,4434,4546
166524677891,16816,9993,200,4447,4546
166524677891,16818,9993,100,4450,4546
166524677891,16820,9993,200,4451,4546
166524677891,16822,9993,200,4452,4546
166524677891,16824,9993,100,4458,4546
166524677891,16826,9993,100,4470,4546
166544010256,16830,10107,100,4547,4517
166606097487,16838,10107,100,4548,4522
166631240947,16846,10107,100,4550,4523
166763115066,16858,10107,100,4553,4530
166763115066,16860,10107,100,4553,4532
166763115066,16862,10107,800,4553,4533
167000598567,16892,10107,100,4564,4536
167248074088,16914,10107,100,4569,4539
167294692571,16924,9993,100,4492,4573
167428402562,16938,9993,100,4495,4576
167724279345,16956,10107,200,4583,4545
167815538006,16966,10107,100,4587,4555
167815538006,16968,10107,400,4587,4557
167870269074,16976,9993,200,4508,4590
168020300181,16990,9993,100,4520,4593
168020300181,16992,9993,100,4521,4593
168045870211,17000,9993,100,4531,4594
168187442053,17010,9993,100,4531,4597
168513020112,17036,9993,100,4543,4604
168513020112,17038,9993,100,4544,4604
168541741701,17042,9993,100,4549,4605
168541741701,17044,9993,100,4551,4605
169455665906,17096,10107,100,4619,4602
169462354899,17102,10107,100,4620,4612
169467693805,17106,9993,200,4571,4621
169467693805,17108,9993,100,4572,4621
169467693805,17110,9993,500,4574,4621
169467693805,17112,9993,200,4575,4621
169756645451,17138,9993,100,4578,4630
169927230452,17164,10107,200,4633,4632
169947807484,17168,9993,500,4608,4634
169947807484,17170,9993,100,4609,4634
169947807484,17172,9993,100,4610,4634
169947807484,17174,9993,100,4611,4634
169947807484,17176,9993,200,4613,4634
169996279765,17184,9993,100,4614,4636
170051681596,17192,9993,100,4631,4638
170064099433,17196,10108,100,4639,3975
170064099433,17198,10108,200,4639,4048
170064099433,17200,10108,500,4639,4071
170064099433,17202,10108,100,4639,4073
170064099433,17204,10108,100,4639,4124
170187162890,17218,9993,100,4640,4643
170237216034,17228,9993,200,4640,4647
170266403380,17236,10108,200,4650,4355
170266403380,17238,10108,200,4650,4475
170266403380,17240,10108,100,4650,4482
170420656265,17250,9993,100,4642,4651
170429302487,17254,9993,100,4645,4652
170465444607,17264,10108,100,4653,4519
170524502291,17278,9992,100,3871,4658
170706832067,17292,10108,400,4663,4519
170706832067,17294,10108,100,4663,4542
170787228015,17306,10108,200,4668,4552
170787228015,17308,10108,100,4668,4589
170787228015,17310,10108,100,4668,4595
170787228015,17312,10108,100,4668,4622
171112463242,17340,10108,100,4678,4628
171112463242,17342,10108,100,4678,4635
171112463242,17344,10108,100,4678,4641
171112463242,17346,10108,100,4678,4644
171112463242,17348,10108,100,4678,4646
171473910037,17362,9992,100,4227,4681
171524308201,17370,9992,100,4227,4684
171524308201,17372,9992,100,4235,4684
171524308201,17374,9992,100,4407,4684
171524308201,17376,9992,100,4427,4684
171524308201,17378,9992,500,4437,4684
171524308201,17380,9992,100,4440,4684
171542935991,17384,10108,100,4685,4649
171998650221,17428,9992,200,4600,4696
172112768951,17446,10108,100,4703,4667
172189980021,17456,9992,100,4623,4704
172436687236,17468,9992,100,4623,4708
172436687236,17470,9992,100,4625,4708
172864358690,17502,9992,100,4665,4716
172898205789,17508,9992,100,4665,4718
172898205789,17510,9992,100,4669,4718
172898205789,17512,9992,200,4676,4718
172898205789,17514,9992,100,4679,4718
173254587839,17542,10108,200,4725,4691
173254587839,17544,10108,500,4725,4694
173254587839,17546,10108,300,4725,4697
173719149454,17582,9992,100,4693,4736
173829691143,17598,10108,100,4739,4711
174023993971,17608,10108,400,4742,4711
174023993971,17610,10108,100,4742,4714
174267525870,17626,9992,100,4710,4748
174330102682,17640,10108,200,4752,4719
174500608482,17658,10108,100,4758,4719
174704967945,17678,9992,100,4722,4764
174810327959,17698,9992,100,4728,4772
174810327959,17700,9992,100,4730,4772
174832330596,17704,9992,100,4730,4773
175077821674,17730,10108,200,4779,4740
175077821674,17732,10108,200,4779,4744
175077821674,17734,10108,200,4779,4745
175077821674,17736,10108,100,4779,4747
175077821674,17738,10108,200,4779,4749
175077821674,17740,10108,100,4779,4751
175393759485,17780,9992,100,4757,4788
175393759485,17782,9992,100,4759,4788
175393759485,17784,9992,300,4760,4788
175753522120,17794,9992,100,4763,4791
175887219028,17806,10108,100,4794,4768
175949139958,17812,10108,100,4796,4783
175949139958,17814,10108,100,4796,4787
175979649484,17820,10108,100,4798,4787
175997806003,17824,9992,100,4770,4799
176254876750,17840,10108,100,4803,4787
176306833689,17846,9992,100,4780,4805
176354015429,17856,9992,100,4782,4809
176669250796,17872,9992,100,4786,4813
176669250796,17874,9992,100,4790,4813
176938462742,17896,9992,100,4795,4821
176939845948,17900,9992,100,4797,4822
177055470467,17908,10108,200,4825,4810
177580832687,17934,9992,100,4808,4832
177946397620,17962,9992,100,4818,4842
177957624998,17966,10108,200,4843,4817
177957624998,17968,10108,100,4843,4823
177957624998,17970,10108,200,4843,4824
178391411576,18004,9992,100,4827,4852
178438659853,18012,10108,100,4855,4837
178438659853,18014,10108,100,4855,4840
179070184693,18058,10108,100,4866,4857
179089567292,18062,9992,200,4859,4867
179158759415,18072,10108,100,4871,4861
179250258379,18082,10108,100,4874,4861
179443701384,18098,9992,100,4862,4881
179464103993,18104,10108,200,4882,4864
179464103993,18106,10108,100,4882,4865
179464103993,18108,10108,100,4882,4869
179464103993,18110,10108,100,4882,4877
179547054010,18118,10108,100,4884,4879
179567760441,18122,9992,100,4863,4885
180075291825,18148,10108,100,4892,4887
180397386762,18164,10108,200,4897,4895
180707164266,18196,9992,100,4886,4909
180707164266,18198,9992,100,4889,4909
180913272025,18212,9992,100,4889,4912
180913272025,18214,9992,100,4891,4912
180914379975,18218,9992,100,4893,4913
181603295568,18264,9992,100,4903,4929
181811997339,18286,10108,100,4934,4914
181883065640,18292,9992,100,4921,4936
181883065640,18294,9992,100,4922,4936
182019551626,18310,9992,400,4922,4940
182019551626,18312,9992,100,4923,4940
182208054505,18322,10108,100,4944,4938
182359882442,18336,9992,100,4924,4950
182508509258,18346,10108,100,4952,4938
182508509258,18348,10108,100,4952,4939
182589182425,18362,10108,100,4957,4939
182589182425,18364,10108,100,4957,4945
182806392508,18386,9992,100,4930,4963
182811966996,18390,10109,200,4964,4561
182845701732,18396,9992,100,4930,4965
182857344732,18400,9992,200,4930,4966
182880632655,18406,10109,100,4967,4648
182983243630,18414,10109,200,4969,4654
183141961974,18434,9992,100,4935,4976
183144165647,18438,9992,100,4937,4977
183144165647,18440,9992,400,4941,4977
183367094788,18478,9992,100,4947,4989
183367094788,18480,9992,100,4949,4989
183367094788,18482,9992,300,4951,4989
183438873152,18490,10109,100,4991,4713
183627920688,18510,10109,100,4996,4753
184026000433,18550,9992,500,4959,5009
184026000433,18552,9992,100,4962,5009
184026000433,18554,9992,100,4971,5009
184026000433,18556,9992,100,4973,5009
184026000433,18558,9992,100,4974,5009
184026000433,18560,9992,100,4975,5009
184149078602,18566,10109,100,5011,4835
184149078602,18568,10109,100,5011,4844
184196946268,18574,9992,400,4975,5013
184196946268,18576,9992,100,4978,5013
184360672440,18592,9992,100,4978,5020
184361291372,18596,9992,500,4979,5021
184487952673,18606,9992,100,4981,5023
184487952673,18608,9992,100,4982,5023
184732437918,18628,10109,100,5029,4920
184818835915,18642,10109,100,5033,4920
184979183463,18666,9992,100,4999,5039
184979183463,18668,9992,100,5000,5039
185009551373,18678,10109,200,5041,4925
185150913830,18694,9992,100,5003,5047
185494455656,18724,10109,100,5055,4955
185787048828,18740,10109,200,5060,4961
185893511306,18756,10109,100,5065,4970
185893511306,18758,10109,200,5065,4972
185893511306,18760,10109,100,5065,4980
185893511306,18762,10109,100,5065,4987
185974306458,18770,10109,100,5066,4992
186362979298,18788,10109,200,5071,4998
186362979298,18790,10109,100,5071,5004
186362979298,18792,10109,100,5071,5006
186362979298,18794,10109,100,5071,5007
186592734422,18824,10109,100,5080,5018
186718158629,18834,10109,200,5084,5025
186731250377,18838,10109,100,5085,5030
186928466695,18868,10109,100,5093,5044
186961271881,18874,10109,100,5095,5049
186961271881,18876,10109,200,5095,5052
186961271881,18878,10109,100,5095,5054
186961271881,18880,10109,100,5095,5056
187125548652,18892,9992,200,5051,5098
187159867246,18900,10109,100,5101,5057
187228589188,18906,9992,100,5053,5103
187631631081,18942,10109,100,5116,5059
187694277043,18952,9992,100,5088,5120
187712885610,18956,9992,100,5090,5121
187712885610,18958,9992,100,5091,5121
187740079001,18964,9992,100,5092,5122
187813707326,18976,10109,100,5126,5061
188026775271,18996,10109,200,5132,5064
188114011806,19002,9992,100,5104,5134
188379374358,19036,9992,200,5105,5146
188563734086,19056,10109,100,5150,5076
188563734086,19058,10109,100,5150,5079
188866894888,19084,9992,100,5113,5155
188866894888,19086,9992,100,5114,5155
189219522227,19106,9992,200,5119,5162
189269819022,19118,10109,100,5167,5100
189317355965,19126,10109,100,5169,5107
189558265929,19152,9992,100,5138,5174
189558265929,19154,9992,200,5143,5174
189558265929,19156,9992,100,5145,5174
189558265929,19158,9992,100,5148,5174
189740276184,19184,10109,200,5183,5136
189803532994,19190,9992,100,5149,5185
189841146148,19196,10109,100,5187,5137
189903240510,19210,9992,200,5151,5192
189963037456,19216,10109,100,5194,5139
190105486460,19232,9992,200,5157,5199
190309720289,19248,9992,100,5164,5202
190309720289,19250,9992,100,5168,5202
190401445251,19260,9992,200,5172,5206
190691970679,19276,10109,100,5209,5154
190870778802,19298,9992,100,5193,5216
190874812669,19302,10109,100,5217,5158
190874812669,19304,10109,100,5217,5159
190896334845,19308,9992,100,5193,5218
190896334845,19310,9992,200,5195,5218
190896334845,19312,9992,100,5198,5218
190896334845,19314,9992,100,5203,5218
190975686152,19326,10109,100,5221,5160
191182314480,19348,9992,100,5214,5228
191195377834,19352,10109,100,5229,5160
191195377834,19354,10109,100,5229,5165
191282557499,19370,9992,100,5220,5235
191282557499,19372,9992,100,5223,5235
191387051501,19386,10109,100,5239,5173
191675929341,19410,9992,200,5223,5248
191710564752,19416,10109,100,5249,5182
191710564752,19418,10109,100,5249,5184
191710564752,19420,10109,200,5249,5188
191710564752,19422,10109,100,5249,5189
191728429264,19428,9992,100,5230,5251
191765161505,19434,10109,200,5253,5190
191834775486,19448,10109,100,5255,5200
192013449201,19464,10109,200,5260,5201
192281216759,19488,10109,200,5268,5207
192373367910,19502,9992,500,5244,5271
192373367910,19504,9992,100,5246,5271
192373367910,19506,9992,200,5259,5271
192373367910,19508,9992,200,5261,5271
192431576936,19518,9992,200,5264,5273
192531863942,19532,10109,500,5275,5225
192723152784,19554,9991,100,3476,5282
192747760719,19558,10109,100,5283,5233
192747760719,19560,10109,100,5283,5242
192747760719,19562,10109,100,5283,5252
192747760719,19564,10109,100,5283,5254
192747760719,19566,10109,100,5283,5258
192758425869,19570,10109,500,5284,5262
192772992234,19574,9991,200,3476,5285
192899878474,19592,10109,100,5289,5267
192899878474,19594,10109,100,5289,5269
193424382726,19630,9991,200,4556,5301
193495228063,19642,10109,100,5304,5286
193693968399,19654,10109,200,5307,5300
193824285009,19670,10110,100,5310,5005
194806994340,19738,10110,100,5330,5083
194806994340,19740,10110,100,5330,5125
194823947933,19746,9991,200,4778,5332
194873960024,19756,9991,100,4800,5334
195568230095,19808,9991,100,4846,5352
195568230095,19810,9991,100,4856,5352
195568230095,19812,9991,100,4858,5352
195568230095,19814,9991,100,4873,5352
195568230095,19816,9991,100,4875,5352
195571543122,19820,10110,200,5353,5224
195571543122,19822,10110,100,5353,5272
195571543122,19824,10110,500,5353,5276
195571543122,19826,10110,100,5353,5278
195571543122,19828,10110,100,5353,5288
195778616563,19842,10110,200,5355,5312
195993666719,19864,9991,100,5022,5362
195994926623,19868,10110,100,5363,5314
196098826650,19878,10110,100,5365,5314
196368219594,19898,9991,100,5142,5369
196383960599,19902,9991,200,5142,5370
196397095752,19906,9991,100,5142,5371
196422943188,19910,9991,100,5142,5372
196422943188,19912,9991,200,5170,5372
196422943188,19914,9991,100,5177,5372
196422943188,19916,9991,100,5197,5372
196490268237,19922,10110,500,5374,5326
196501968472,19926,10110,100,5375,5327
196621206243,19938,10110,500,5379,5336
196621206243,19940,10110,100,5379,5337
196621206243,19942,10110,100,5379,5338
196621206243,19944,10110,100,5379,5339
196621206243,19946,10110,100,5379,5341
196621206243,19948,10110,100,5379,5342
197043402016,19978,9991,100,5256,5387
197340945336,20000,10110,100,5393,5357
197467871842,20018,9991,200,5281,5397
197479690458,20022,9991,300,5281,5398
197479690458,20024,9991,100,5287,5398
197479690458,20026,9991,100,5290,5398
197540321633,20036,9991,100,5290,5400
197634695266,20048,9991,100,5290,5405
197974457061,20092,9991,100,5293,5418
197974457061,20094,9991,100,5294,5418
197997995267,20102,10110,200,5420,5391
198328031013,20138,9991,100,5299,5433
198328031013,20140,9991,100,5302,5433
198374159289,20146,9991,900,5302,5435
198374159289,20148,9991,100,5303,5435
198678024061,20194,10110,100,5448,5432
199124325016,20236,10110,100,5459,5443
199221554967,20256,10110,100,5463,5452
199409024284,20280,10110,100,5470,5455
199692243876,20302,10110,100,5477,5460
199713960783,20306,9991,100,5346,5478
199713960783,20308,9991,100,5347,5478
199713960783,20310,9991,300,5359,5478
199754370212,20314,9991,200,5359,5479
199754370212,20316,9991,500,5364,5479
199754370212,20318,9991,100,5366,5479
199754370212,20320,9991,100,5373,5479
199754370212,20322,9991,100,5377,5479
200392191561,20372,10110,100,5494,5476
200416257315,20376,9991,100,5395,5495
200419397522,20380,9991,100,5399,5496
200419397522,20382,9991,100,5402,5496
200583310719,20408,10110,100,5502,5484
200638556290,20418,10110,100,5505,5491
200663614363,20422,10110,100,5506,5491
200864128833,20450,9991,100,5417,5515
200864128833,20452,9991,100,5419,5515
200935294098,20466,10110,100,5520,5500
200948999128,20470,9991,100,5422,5521
200975677922,20474,9991,200,5423,5522
200975677922,20476,9991,200,5425,5522
200975677922,20478,9991,100,5427,5522
201386602478,20520,10110,100,5533,5526
201456380856,20532,9991,200,5442,5537
201456380856,20534,9991,300,5444,5537
201557019614,20544,10110,100,5541,5529
201557019614,20546,10110,100,5541,5530
201706636047,20556,9991,200,5444,5544
201778550409,20568,10110,100,5548,5539
201778550409,20570,10110,100,5548,5540
201820808918,20580,10110,100,5551,5542
201929750988,20594,9991,100,5450,5557
201929750988,20596,9991,100,5453,5557
202132244440,20624,10110,100,5568,5545
202248394475,20644,10110,100,5572,5550
202300302378,20654,9991,100,5468,5575
202345125546,20660,10110,200,5577,5556
202475137346,20668,10110,200,5579,5562
202475137346,20670,10110,300,5579,5567
202570141192,20678,9991,100,5472,5582
202570141192,20680,9991,100,5474,5582
202624583612,20686,10110,200,5584,5567
202645930428,20692,9991,100,5480,5585
202645930428,20694,9991,100,5481,5585
202698633175,20698,10110,100,5586,5573
202804968369,20708,10110,100,5588,5583
202804968369,20710,10110,100,5588,5587
203077230784,20728,10111,200,5592,5247
203077230784,20730,10111,300,5592,5319
203151450187,20742,9991,100,5503,5594
203275639856,20764,10111,100,5598,5349
203275639856,20766,10111,100,5598,5350
203654350758,20796,10111,100,5605,5416
203725675069,20806,10111,100,5607,5511
203725675069,20808,10111,400,5607,5519
203762093986,20814,10111,100,5609,5519
204366043275,20856,9991,100,5536,5618
204366043275,20858,9991,100,5538,5618
204814294532,20888,9991,100,5546,5625
204984327265,20896,9991,400,5546,5628
204984327265,20898,9991,100,5549,5628
205001595250,20902,9991,100,5549,5629
205001595250,20904,9991,200,5552,5629
205001595250,20906,9991,100,5553,5629
205001595250,20908,9991,100,5554,5629
205177918256,20924,10111,100,5634,5622
205178069831,20928,10111,100,5635,5623
205178069831,20930,10111,100,5635,5626
205178069831,20932,10111,100,5635,5633
205178069831,20934,10112,100,5635,5042
205178069831,20936,10112,100,5635,5328
205178069831,20938,10112,200,5635,5368
205178069831,20940,10112,200,5635,5382
205178069831,20942,10112,100,5635,5565
205225402644,20950,10112,100,5637,5601
205300928009,20958,10112,100,5640,5610
205300928009,20960,10112,200,5640,5612
205300928009,20962,10113,100,5640,5179
205300928009,20964,10113,100,5640,5257
205556154300,20992,10113,100,5651,5499
205556154300,20994,10113,200,5651,5642
205556154300,20996,10113,100,5651,5643
205556154300,20998,10113,200,5651,5646
205556154300,21000,10114,400,5651,5401
205562795341,21006,9991,200,5559,5653
205585133496,21010,9991,100,5561,5654
205585133496,21012,9991,100,5564,5654
205692987744,21023,9991,100,5566,5657
205692987744,21025,9991,200,5574,5657
205692987744,21027,9991,200,5578,5657
205826410668,21039,10100,100,5662,5656
205826410668,21041,10100,200,5662,5658
205826410668,21043,10100,100,5662,5660
205826410668,21044,10101,100,5662,5659
206056281516,21059,9991,100,5581,5666
206056281516,21061,9991,100,5591,5666
206056281516,21063,9991,200,5597,5666
206056281516,21065,9991,100,5604,5666
206133507623,21077,10100,200,5671,5669
206144196721,21081,9991,200,5608,5672
206314609551,21098,10101,200,5675,5670
207337824382,21154,9991,100,5636,5698
207774562096,21188,10100,100,5711,5710
208348551841,21224,10100,100,5725,5714
208353956933,21228,10100,200,5726,5715
208361923422,21232,10100,100,5727,5715
208559780419,21248,10100,200,5733,5719
208713666654,21254,10100,100,5735,5724
208738636418,21258,10100,100,5736,5724
208941615461,21280,9991,100,5665,5744
209066721556,21290,10100,100,5746,5732
209206802345,21308,10100,100,5750,5743
209255527701,21320,10100,100,5753,5747
209330476888,21330,10100,100,5756,5751
210272709410,21400,10101,100,5779,5754
210272709410,21402,10101,200,5779,5762
210272709410,21404,10101,100,5779,5771
210272709410,21406,10101,100,5779,5773
210294701943,21410,10101,100,5780,5776
210294701943,21412,10102,100,5780,5720
210440115764,21422,10102,200,5784,5738
210502891342,21428,10102,200,5785,5749
211005340480,21470,9991,100,5700,5793
211120997858,21477,10103,100,5795,5794
211171918206,21481,9991,100,5701,5796
211171918206,21483,9991,200,5705,5796
211171918206,21485,9991,100,5707,5796
211171918206,21487,9991,100,5708,5796
211171918206,21489,9991,100,5717,5796
211171918206,21491,9991,400,5721,5796
211260812614,21498,9991,100,5721,5799
211346337661,21503,9991,500,5723,5800
211715572396,21526,9991,500,5741,5808
211715572396,21528,9991,500,5742,5808
211774221106,21533,9991,100,5748,5810
211816899561,21537,9991,100,5752,5811
211888982133,21545,9991,100,5752,5813
211888982133,21547,9991,100,5759,5813
211888982133,21549,9991,200,5761,5813
211888982133,21551,9991,100,5764,5813
211917357875,21559,10101,100,5816,5812
212021841190,21565,10101,100,5818,5812
212048126036,21571,9991,200,5764,5820
212400167200,21597,9991,100,5768,5828
212400167200,21599,9991,100,5770,5828
212400167200,21601,9991,100,5774,5828
212400167200,21603,9991,100,5775,5828
212400167200,21605,9991,100,5777,5828
212400167200,21607,9991,500,5778,5828
212636832290,21633,9991,100,5792,5838
212636832290,21635,9991,100,5798,5838
212636832290,21637,9991,200,5805,5838
212636832290,21639,9991,100,5806,5838
212666941805,21645,9991,100,5806,5839
212758980452,21655,10101,100,5842,5830
212956800029,21673,10101,200,5846,5836
212956800029,21675,10101,200,5846,5837
212956800029,21677,10101,100,5846,5841
212993660916,21683,10102,100,5847,5844
213129937431,21698,10100,100,5853,5850
213135592155,21702,9991,100,5817,5854
213198808939,21720,9991,100,5823,5860
213267360460,21732,9991,200,5829,5862
213558546319,21764,10100,200,5870,5866
213558546319,21766,10100,100,5870,5868
213558546319,21768,10100,100,5870,5869
213558546319,21770,10101,100,5870,5856
213882297093,21796,9991,100,5863,5877
214261032310,21828,9991,100,5865,5889
214261032310,21830,9991,100,5873,5889
214281783833,21836,10101,100,5890,5875
214588862531,21860,9991,100,5874,5898
214588862531,21862,9991,100,5876,5898
214852334946,21872,9991,100,5884,5900
215203396225,21898,9991,100,5896,5907
215326704980,21906,9991,200,5905,5909
215660418507,21936,10101,200,5917,5902
215660418507,21938,10101,100,5917,5903
215660418507,21940,10101,100,5917,5910
215660418507,21942,10101,100,5917,5911
215771835938,21956,9990,100,2773,5922
215771835938,21958,9990,100,4466,5922
215771835938,21960,9990,100,4558,5922
215771835938,21962,9990,100,4670,5922
215771835938,21964,9990,100,4750,5922
215771835938,21966,9990,200,4816,5922
215771835938,21968,9990,100,4883,5922
215771835938,21970,9990,200,4983,5922
215779286146,21974,9990,100,5026,5923
216002452723,21992,10101,200,5931,5913
216250018796,22006,10101,200,5936,5915
216290158429,22014,10101,200,5938,5915
216393949560,22022,9990,100,5219,5939
216393949560,22024,9990,100,5295,5939
216484359871,22034,9990,100,5305,5942
216484359871,22036,9990,100,5333,5942
216699302657,22052,10101,100,5944,5925
216699302657,22054,10101,100,5944,5928
216793594305,22064,10101,100,5946,5928
216793594305,22066,10101,100,5946,5934
216881649680,22074,10101,100,5948,5943
216881649680,22076,10101,100,5948,5945
217015886345,22088,9990,100,5457,5951
217015886345,22090,9990,100,5475,5951
217015886345,22092,9990,200,5489,5951
217015886345,22094,9990,100,5504,5951
217045699579,22102,9990,100,5504,5953
217090845874,22114,9990,100,5563,5955
217090845874,22116,9990,200,5569,5955
217090845874,22118,9990,100,5570,5955
217090845874,22120,9990,100,5596,5955
217402869096,22138,9990,100,5596,5962
217526010223,22144,10101,100,5963,5958
217609334878,22152,9990,100,5615,5965
217609334878,22154,9990,100,5630,5965
217720651039,22168,10102,200,5970,5893
218538924127,22212,9990,100,5722,5983
218714102356,22226,10102,100,5987,5941
219088337254,22268,9990,100,5845,5997
219313871231,22296,10103,100,6005,5895
219395090616,22310,9990,100,5908,6010
219525503407,22330,9990,200,5918,6015
219525503407,22332,9990,100,5919,6015
219525503407,22334,9990,100,5921,6015
219525503407,22336,9990,100,5926,6015
219930871833,22374,10103,100,6029,6014
220070089302,22382,9990,200,5930,6032
220071664277,22386,10103,100,6033,6014
220127721370,22394,9990,100,5935,6035
220127721370,22396,9990,100,5937,6035
220305720504,22414,10104,100,6038,5920
220333170890,22418,10104,100,6039,6037
220333170890,22419,10105,100,6039,6019
220403693731,22429,9990,100,5949,6042
220783426805,22466,10100,100,6053,6047
220885794806,22472,10100,900,6055,6047
220885794806,22474,10100,100,6055,6049
220889622393,22478,10101,100,6056,6052
221530067554,22516,9990,200,5971,6065
221618519728,22523,10101,200,6067,6063
222285934793,22572,9990,200,5982,6086
222285934793,22574,9990,100,5985,6086
222285934793,22576,9990,100,5989,6086
222285934793,22578,9990,100,5990,6086
222361110067,22588,10100,100,6090,6081
222450712384,22600,9990,200,5995,6094
222688332058,22614,9990,100,5996,6098
222688332058,22616,9990,100,5998,6098
222768977323,22624,10100,200,6100,6083
223027100016,22648,10100,100,6107,6097
223110493024,22661,10100,100,6109,6108
223271814625,22668,9990,100,6006,6111
223422182837,22683,9990,100,6007,6118
223426869611,22686,9990,100,6008,6119
223426869611,22688,9990,100,6009,6119
223431870735,22691,9990,100,6009,6120
223453775932,22694,9990,100,6016,6121
223453775932,22696,9990,100,6020,6121
223453775932,22698,9990,200,6024,6121
223453775932,22700,9990,200,6025,6121
223453775932,22702,9990,400,6026,6121
223749945305,22726,10100,100,6130,6126
223782916898,22734,10100,100,6131,6126
223782916898,22735,10100,100,6131,6128
223975527901,22765,10100,200,6144,6134
224067307215,22775,10100,100,6146,6136
224067307215,22777,10100,100,6146,6140
224196826036,22787,9990,200,6050,6148
224196826036,22789,9990,100,6054,6148
224196826036,22791,9990,100,6060,6148
224196826036,22793,9990,100,6061,6148
224248087062,22801,10100,100,6149,6142
